,ID,nom,departement,ville,CP,type,NO2_2012,PM10_2012,PM25_2012,geometry
7263,0932622V,Ecole Elémentaire PETITS ORMES,93,Aulnay-sous-Bois,93601,primaire,32.22486186027527,25.085170432925224,15.340123951435087,"c(2.48838698791184, 48.9527846784774)"
7264,0932623W,Ecole Elémentaire HENRI BARBUSSE,93,Clichy-sous-Bois,93390,primaire,45.54247284054756,30.10612528920173,19.62173626959324,"c(2.54680083287471, 48.899747353232)"
7265,0932624X,Ecole Primaire Claude Dilain,93,Clichy-sous-Bois,93390,primaire,35.04163173675537,26.166022510528563,16.419273800849915,"c(2.55157567091286, 48.9058409811788)"
7266,0932625Y,Ecole Maternelle Simone VEIL,93,Drancy,93700,primaire,33.152537407875066,25.65249010190368,15.656959145069125,"c(2.43014767106455, 48.9297919442087)"
7267,0932626Z,Ecole Maternelle JEAN DE LAFONTAINE,93,Tremblay-en-France,93297,primaire,28.928519343286748,24.576837072148923,14.993770364187656,"c(2.54381823800144, 48.9331508339777)"
7268,0932627A,Ecole Elémentaire Jean DE LAFONTAINE,93,Tremblay-en-France,93297,primaire,28.928519343286748,24.576837072148923,14.993770364187656,"c(2.54381823800144, 48.9331508339777)"
7269,0932628B,Ecole Elémentaire Alfred DE MUSSET,93,Noisy-le-Sec,93130,primaire,35.06325004100798,24.871397610902786,15.171552903056146,"c(2.4489315260442, 48.8940068137883)"
7270,0932629C,Ecole Elémentaire GEORGE SAND,93,Noisy-le-Sec,93130,primaire,35.12058715820312,24.85885078430176,15.163899307250974,"c(2.44836019004751, 48.8925778729711)"
7271,0932630D,Ecole Elémentaire LES COSMONAUTES,93,Saint-Denis,93200,primaire,34.58606209158897,26.409566679596896,16.139895914793016,"c(2.38206498271282, 48.9315743559838)"
7272,0932631E,Ecole Primaire DENISE ALBERT,93,Sevran,93270,primaire,30.053555988073352,24.54499199032784,14.972445285320285,"c(2.52434181373572, 48.9294690207309)"
7273,0932632F,Ecole Primaire Victor HUGO,93,Sevran,93270,primaire,29.973190829753882,24.806849722266197,15.175808219909667,"c(2.53552652601423, 48.9338995552343)"
7274,0932638M,Lycée polyvalent international,93,Noisy-le-Grand,93160,secondaire,31.995505218505865,22.10544635772705,13.48432240486145,"c(2.53794162616256, 48.8408607653581)"
7275,0932640P,GROUPE SCOLAIRE EXCELLE,93,Le-Blanc-Mesnil,93150,primaire,32.50275600671768,24.95913404941559,15.225071828961374,"c(2.47409654790611, 48.9453380845152)"
7276,0932641R,Ecole Primaire Privée APPRENDRE AUTREMENT,93,Épinay-sur-Seine,93800,primaire,31.18186435699463,26.67930927276611,16.274378585815427,"c(2.32027102442506, 48.9538010261434)"
7277,0932642S,College privé muhammed hamidullah,93,Clichy-sous-Bois,93390,secondaire,31.307488298416143,25.1967885017395,15.590130776166914,"c(2.54899771325993, 48.9141425583724)"
7278,0932646W,La Fraternité,93,Sevran,93270,secondaire,30.015396274328232,24.76877300620079,15.10895145595074,"c(2.52721979213666, 48.9466375835231)"
7279,0932647X,Ecole Tachbar,93,Épinay-sur-Seine,93800,secondaire,30.611439108848572,26.637363022565843,16.248791402578355,"c(2.31767834799574, 48.9584553219977)"
7280,0932648Y,Collège Paris Football Club Academy,93,Montreuil,93100,secondaire,99.58163578510285,47.296828598380095,29.51324529439211,"c(2.41715716399668, 48.8546167685524)"
7281,0932649Z,Paris Football Club Academy,93,Montreuil,93100,secondaire,99.58163578510285,47.296828598380095,29.51324529439211,"c(2.41715716399668, 48.8546167685524)"
7282,0932650A,Paris Football Club Acdemy,93,Montreuil,93100,secondaire,99.58163578510285,47.296828598380095,29.51324529439211,"c(2.41715716399668, 48.8546167685524)"
7283,0932651B,"Gobelins, l'école de l'image",93,Noisy-le-Grand,93160,secondaire,29.85856666564941,22.26221008300781,13.579948377609256,"c(2.58158286861096, 48.8326484270981)"
7284,0940003T,Collège Laplace,94,Créteil,94000,secondaire,30.541195365190507,23.649552611112593,14.42622726202011,"c(2.46827650450136, 48.780804119415)"
7285,0940006W,Collège Albert Schweitzer,94,Créteil,94000,secondaire,30.14757645230275,23.81081247329712,14.524595785140992,"c(2.46399636451643, 48.7729862517275)"
7286,0940012C,Collège Jules Ferry,94,Joinville-le-Pont,94340,secondaire,33.2197738647461,22.865805786848068,13.94814153686166,"c(2.47695551856751, 48.8247629352478)"
7287,0940022N,Collège Jean Perrin,94,Le-Kremlin-Bicêtre,94276,secondaire,39.11253706932068,27.541711390018463,17.135683892965314,"c(2.35509300834921, 48.8069527310376)"
7288,0940024R,Collège Ecole Decroly,94,Saint-Mandé,94160,secondaire,36.934982787370686,25.035666057616478,15.284986629784107,"c(2.4202141646406, 48.8357469769593)"
7289,0940031Y,Collège Victor Hugo,94,Créteil,94000,secondaire,31.39744390249252,23.628096261024474,14.413138622045514,"c(2.46490601252793, 48.792429974598)"
7290,0940038F,Collège Jean Charcot,94,Joinville-le-Pont,94344,secondaire,33.98422239780426,23.694190866947174,14.528266258239743,"c(2.46625777382268, 48.8161086907427)"
7291,0940042K,Collège Adolphe Chérioux,94,Vitry-sur-Seine,94408,secondaire,36.028449871540076,27.12608335614205,16.853911164999012,"c(2.36952310067647, 48.7800719892227)"
7292,0940071S,Collège Liberté,94,Chevilly-Larue,94550,secondaire,33.64900500774384,26.157386577129365,16.083525673151016,"c(2.34864081861888, 48.7709253334533)"
7293,0940072T,Collège les Closeaux,94,Rungis,94150,secondaire,32.63015101134777,25.296687446683645,15.440919372290375,"c(2.35079959978935, 48.7519420846422)"
7294,0940090M,Collège Paul Valéry,94,Thiais,94320,secondaire,32.60794929862023,25.39636923074723,15.491785064339638,"c(2.39272807703174, 48.7624314275885)"
7295,0940094S,Collège Francine Fromond,94,Fresnes,94260,secondaire,29.913658237457277,24.759559428691865,15.103331506252287,"c(2.31990956070691, 48.7538109711872)"
7296,0940100Y,Collège Plaisance,94,Créteil,94000,secondaire,32.37518403530122,23.76792859435082,14.498436516523366,"c(2.45701522596679, 48.8002460622813)"
7297,0940101Z,Collège Antoine de Saint-Exupéry,94,Fresnes,94260,secondaire,32.91639190673827,25.95741573572159,16.063023860454553,"c(2.32094509340974, 48.7575468188902)"
7298,0940111K,Lycee polyvalent Gustave Eiffel,94,Cachan,94235,secondaire,34.32270864248277,27.28068149089813,17.024225378036498,"c(2.32490391766557, 48.7885641906964)"
7299,0940112L,Lycée polyvalent Louise Michel,94,Champigny-sur-Marne,94507,secondaire,31.875751891136165,22.513131608963008,13.733010518550875,"c(2.49496124734889, 48.8162882396283)"
7300,0940113M,Lycée polyvalent Langevin-Wallon,94,Champigny-sur-Marne,94507,secondaire,31.795813402235517,22.471706800237303,13.709641434811056,"c(2.4974792417766, 48.8164382515245)"
7301,0940114N,Lycée polyvalent Antoine de Saint-Exupéry,94,Créteil,94000,secondaire,30.879262757301326,23.77618176937104,14.50347082614899,"c(2.46264296769995, 48.7828466398189)"
7302,0940115P,Lycée général et technologique Romain Rolland,94,Ivry-sur-Seine,94200,secondaire,34.91421638429165,25.60331740230322,15.618023492395878,"c(2.39366952482411, 48.8014345015677)"
7303,0940116R,Lycée général et technologique Eugène Delacroix,94,Maisons-Alfort,94704,secondaire,34.72533788681029,24.70447385311127,15.069729065895084,"c(2.42591129674814, 48.8107890170608)"
7304,0940117S,Lycée général Edouard Branly,94,Nogent-sur-Marne,94130,secondaire,34.002808512877664,22.62140750985127,13.799448646712115,"c(2.48260508309921, 48.8352299998073)"
7305,0940118T,"LPO Louis Armand - LYC MET télécommunications, réseaux informatiques - Electricité et ses applications - Conception mécanique assistée par ordinateur",94,Nogent-sur-Marne,94130,secondaire,39.25506467819214,24.522015237808226,15.338429498672486,"c(2.49144727592727, 48.8466285379446)"
7306,0940119U,Lycée polyvalent Paul Doumer,94,Le-Perreux-sur-Marne,94170,secondaire,32.99814695119858,22.12397569417953,13.49562519788742,"c(2.50846834194085, 48.8334621218788)"
7307,0940120V,Lycée général et technologique Marcelin Berthelot,94,Saint-Maur-des-Fossés,94100,secondaire,32.40657897095661,23.3013801842928,14.213841843008995,"c(2.46897772931533, 48.8099249986579)"
7308,0940121W,Lycée général et technologique d'Arsonval,94,Saint-Maur-des-Fossés,94107,secondaire,31.79879262246192,23.26136233199388,14.190381053220479,"c(2.47315951256723, 48.8031837519747)"
7309,0940122X,Lycée polyvalent Condorcet,94,Saint-Maur-des-Fossés,94214,secondaire,29.80425603866577,22.530636692047118,13.743688106536865,"c(2.51194019215407, 48.7958475232566)"
7310,0940123Y,Lycée général et technologique Guillaume Apollinaire,94,Thiais,94320,secondaire,31.99955946922302,25.23355026245117,15.392465662956235,"c(2.40020830632485, 48.7569512602708)"
7311,0940124Z,Lycée général et technologique Hector Berlioz,94,Vincennes,94307,secondaire,53.57739503383637,30.219715985655778,19.540026740729807,"c(2.42692758860544, 48.8456938458921)"
7312,0940126B,Lycée polyvalent Maximilien Perret,94,Alfortville,94142,secondaire,33.41970404386521,25.06769706249237,15.344875201582903,"c(2.4237637661671, 48.7866417223162)"
7313,0940129E,"Lycée polyvalent Jean Macé - Lycée des métiers de la métallurgie, de la maintenance industrielle et électronique",94,Vitry-sur-Seine,94407,secondaire,41.50084494471551,28.047336589694034,17.703845310807232,"c(2.40169731895752, 48.8005611724627)"
7314,0940131G,Section d'enseignement professionnel du Lycee polyvalent Gustave Eiffel,94,Cachan,94235,secondaire,30.76081038951874,25.911302224397666,15.891774003505704,"c(2.32486317953858, 48.7884515345093)"
7315,0940132H,Lycée professionnel Gabriel Péri - Lycée des métiers du social et de l'aide à la personne,94,Champigny-sur-Marne,94500,secondaire,29.04441720247269,22.123765641450877,13.495497035980225,"c(2.54437565325638, 48.8063787072315)"
7316,0940133J,Section d'enseignement professionnel du Lycée Marx Dormoy,94,Champigny-sur-Marne,94507,secondaire,30.0508541584015,22.0911367893219,13.475593447685242,"c(2.53529589719203, 48.8154660980759)"
7317,0940134K,Lycée professionnel Val de Bièvre,94,Gentilly,94257,secondaire,45.76481042385103,29.672422821521764,18.893197693824767,"c(2.34553899034267, 48.8135266065002)"
7318,0940136M,Section d'enseignement professionnel du Lycée Fernand Léger,94,Ivry-sur-Seine,94200,secondaire,35.836922315359104,25.951562616825107,15.838883457034823,"c(2.37791648326187, 48.8085675632376)"
7319,0940137N,Lycée professionnel des métiers la Source,94,Nogent-sur-Marne,94130,secondaire,34.183522498607644,23.210049533843993,14.158130222558976,"c(2.46541106857063, 48.8300208370484)"
7320,0940138P,Lycée professionnel Armand Guillaumin,94,Orly,94310,secondaire,31.407552766799927,25.108336639404296,15.316085267066956,"c(2.40325166076054, 48.749188245264)"
7321,0940139R,Section d'enseignement professionnel du Lycée Paul Doumer,94,Le-Perreux-sur-Marne,94170,secondaire,32.99814695119858,22.12397569417953,13.49562519788742,"c(2.50846126234899, 48.8333460757268)"
7322,0940140S,Lycée professionnel Gourdou-Leseurre - Lycée des métiers de la maintenance des systèmes industriels,94,Saint-Maur-des-Fossés,94100,secondaire,43.376775455474856,27.62488713264465,17.94018087387085,"c(2.50670942164442, 48.8020974576718)"
7323,0940141T,Lycée polyvalent Jacques Brel,94,Choisy-le-Roi,94600,secondaire,32.24487176388502,25.092177626788622,15.314218237698078,"c(2.4160162844083, 48.7735195426049)"
7324,0940143V,Lycée professionnel Jean Moulin,94,Vincennes,94307,secondaire,36.47337413234636,24.67168829660397,15.050119721102526,"c(2.43128547216985, 48.8465519386802)"
7325,0940144W,Section d'enseignement professionnel du Lycée Jean Macé,94,Vitry-sur-Seine,94407,secondaire,34.87215844631196,25.46198846578598,15.5318128657341,"c(2.39983966456317, 48.8023902148341)"
7326,0940145X,Lycée professionnel Camille Claudel,94,Vitry-sur-Seine,94400,secondaire,34.62619515657424,25.622431164979936,15.629682821035384,"c(2.39259051888048, 48.7992740785823)"
7327,0940151D,Ecole primaire Charles Péguy,94,Le-Kremlin-Bicêtre,94270,primaire,70.18017265319824,39.34521248340607,27.08757926702499,"c(2.35769547076899, 48.8085802478494)"
7328,0940152E,Ecole primaire le Parc,94,Choisy-le-Roi,94600,primaire,31.622423830032343,25.103378648757936,15.313061199188233,"c(2.41033766979672, 48.7600471541987)"
7329,0940156J,Ecole primaire Centre,94,Saint-Maur-des-Fossés,94100,primaire,37.76711320877075,25.361697775125503,15.930625604391096,"c(2.47205880856661, 48.8087577599792)"
7330,0940163S,Ecole primaire Montesquieu,94,Vitry-sur-Seine,94400,primaire,34.732635801844296,25.3426338841673,15.45978657505475,"c(2.40520129245633, 48.8025087526181)"
7331,0940164T,Ecole primaire Irène Joliot-Curie A,94,Vitry-sur-Seine,94400,primaire,33.56599216461182,25.593642234802246,15.61212191581726,"c(2.39358328692766, 48.7897634976986)"
7332,0940166V,Ecole primaire Henri Bassis,94,Champigny-sur-Marne,94500,primaire,30.19887955904007,22.185803074836727,13.533339995145795,"c(2.52596557821412, 48.8101159786336)"
7333,0940170Z,Ecole primaire Paul Bert A,94,Chevilly-Larue,94550,primaire,32.448459720611574,25.71115612983704,15.683805406093596,"c(2.35715000128977, 48.773956596189)"
7334,0940171A,Etablissement régional d'enseignement adapté Stendhal,94,Bonneuil-sur-Marne,94380,secondaire,29.45351810455323,23.244876635074622,14.17937453389168,"c(2.48692161017065, 48.7749612747279)"
7335,0940173C,Ecole primaire Est Liberation,94,Vincennes,94300,primaire,35.845866026580346,24.158121694475412,14.739523843973876,"c(2.44544196976636, 48.850407355577)"
7336,0940176F,Ecole primaire d'application Robert Doisneau,94,Fresnes,94260,primaire,30.285673952102666,24.789275550842284,15.121458411216734,"c(2.32308341913845, 48.7512629118323)"
7337,0940177G,Ecole primaire Ouest,94,Vincennes,94300,primaire,40.34111552238464,26.0618501162529,16.115378502607342,"c(2.42722548188209, 48.8478492217266)"
7338,0940180K,Ecole primaire Etienne Dolet,94,Alfortville,94140,primaire,33.638314704895016,24.79383528709411,15.124239363670348,"c(2.42432197285241, 48.7972366063269)"
7339,0940181L,Ecole primaire Diderot,94,Vitry-sur-Seine,94400,primaire,37.568873834609974,27.010852313041692,16.73047981262207,"c(2.38588692362578, 48.7929071722252)"
7340,0940188U,Ecole primaire la Pépinière,94,Bry-sur-Marne,94360,primaire,33.10960165500641,22.15515221476555,13.514642749428749,"c(2.51741709345925, 48.8440830369589)"
7341,0940190W,Ecole primaire Centre,94,Orly,94310,primaire,31.52071205973625,25.15858062505722,15.357084036618474,"c(2.39555798537612, 48.7424451564097)"
7342,0940192Y,Ecole primaire Clémenceau A,94,Le-Perreux-sur-Marne,94170,primaire,33.52295123338699,22.18449050188065,13.532539284229276,"c(2.50512015242672, 48.8395945059768)"
7343,0940193Z,Ecole primaire Val de Beauté,94,Nogent-sur-Marne,94130,primaire,45.2132320702076,26.546891814470293,17.014604090899223,"c(2.4818983979378, 48.836151479996)"
7344,0940197D,Ecole primaire Charles Beuvin A,94,Créteil,94000,primaire,32.7621211707592,23.83691339582205,14.540517170727252,"c(2.45383831375897, 48.8034298059397)"
7345,0940198E,Ecole primaire Henri Wallon A,94,Vitry-sur-Seine,94400,primaire,34.46273126602173,25.62245569229126,15.6296977519989,"c(2.39274325957255, 48.7983161008616)"
7346,0940199F,Ecole primaire Irène Joliot-Curie,94,Champigny-sur-Marne,94500,primaire,31.942447149753576,22.217036170959478,13.55239205121994,"c(2.50735199939794, 48.8225716581349)"
7347,0940200G,Ecole maternelle du Centre,94,L'Haÿ-les-Roses,94240,primaire,32.875715506076816,26.26788673400879,16.181911033391952,"c(2.33840182072523, 48.7798164681464)"
7348,0940202J,ECOLE ELEMENTAIRE DULCIE SEPTEMBER,94,Ivry-sur-Seine,94200,primaire,37.2062003326416,25.730878330469128,15.695836013257505,"c(2.39067825811907, 48.8198566748397)"
7349,0940204L,Ecole primaire Jules Ferry,94,Maisons-Alfort,94700,primaire,37.49438346862793,26.10395077228546,16.247409868240357,"c(2.43455125079049, 48.7924691870474)"
7350,0940209S,Ecole primaire Jardin Parisien A,94,L'Haÿ-les-Roses,94240,primaire,32.18414900302887,25.7242591381073,15.691798427104949,"c(2.34965572097407, 48.7779283273344)"
7351,0940211U,Ecole primaire Albert Thomas,94,Champigny-sur-Marne,94500,primaire,31.608868761062613,22.122678055763238,13.494833655357358,"c(2.51553929544134, 48.8228452381599)"
7352,0940212V,Ecole primaire Aimé Césaire,94,Arcueil,94110,primaire,32.7621619129181,25.789122552275657,15.731364929676053,"c(2.32865312720436, 48.8075599612687)"
7353,0940213W,Ecole primaire Sud,94,Vincennes,94300,primaire,36.47337413234636,24.67168829660397,15.050119721102526,"c(2.43128547216985, 48.8465519386802)"
7354,0940215Y,Ecole primaire Roland Vernaudon,94,Vincennes,94300,primaire,36.366234404444704,24.582400867678228,14.996994346193967,"c(2.43379216257049, 48.8471088355248)"
7355,0940216Z,Ecole primaire Champignol,94,Saint-Maur-des-Fossés,94100,primaire,30.192969493865967,22.486806011199953,13.716951389312744,"c(2.51087420186799, 48.8003562796105)"
7356,0940217A,Ecole primaire Paul Langevin,94,Ivry-sur-Seine,94200,primaire,37.143132945299136,26.33263768196105,16.196909090429543,"c(2.38724678378785, 48.8056594637041)"
7357,0940221E,Ecole primaire Centre A,94,Thiais,94320,primaire,33.94394372463226,25.97691059112549,15.937855246067047,"c(2.3934345180645, 48.7659130787027)"
7358,0940222F,Ecole primaire Gravelle,94,Saint-Maurice,94410,primaire,33.52094407200813,23.652951619923115,14.475490490496162,"c(2.4598772627502, 48.8149450265449)"
7359,0940229N,Ecole primaire les Muriers,94,Saint-Maur-des-Fossés,94100,primaire,29.70688624382019,22.729221260547643,13.864824765920636,"c(2.50497683272132, 48.7898415412641)"
7360,0940231R,Ecole primaire Petit Ivry A,94,Ivry-sur-Seine,94200,primaire,41.25946397781372,27.848936443328856,17.405761246681212,"c(2.37681347071334, 48.816207485574)"
7361,0940232S,Ecole primaire Pasteur,94,Fresnes,94260,primaire,30.811613559722904,25.229211157560343,15.494569015502927,"c(2.31780513028291, 48.7589212454422)"
